,Unnamed: 0,Unnamed: 0.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,imgurl
1814,1814,1814,1814,The Gentleman Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,101 ratings,"28,184",//images.vivino.com/thumbs/Jrz1qaKlQI2bNvc8ooOUcw_pb_x600.png
1815,1815,1815,1815,Maury Fagayra Rouge,2015,Fortified Wine,Grenache,101 ratings,"80,708",//images.vivino.com/thumbs/mg4KycFrQXS7zS6hSYcW2g_pb_x600.png
1816,1816,1816,1816,Fleur de Prestige Millesime Brut Champagne,2009,Sparkling wine,Blend,101 ratings,"76,660",//images.vivino.com/thumbs/tltLb80BTuiCPKl3TCBYWw_pb_x600.png
1817,1817,1817,1817,Red Blend,2019,Red wine,Blend,102 ratings,"16,910",//images.vivino.com/thumbs/0F1QOZbARtW7JiqLXsvbjA_pb_x600.png
1818,1818,1818,1818,Les Hauts de Carol's,2013,Red wine,Cinsault,102 ratings,"82,327",//images.vivino.com/thumbs/jlCIqDwLSuemQm2uyYoGHw_pb_x600.png
1819,1819,1819,1819,Amos,2016,White wine,Blend,103 ratings,"69,896",//images.vivino.com/thumbs/y_5EhV_qSEi39rtc0yRsxA_pb_x600.png
1820,1820,1820,1820,Primitivo,2019,Red wine,Primitivo,106 ratings,"22,137",//images.vivino.com/thumbs/xSeQDY4RRDSrgNiNZ4gd_g_pb_x600.png
1821,1821,1821,1821,A Laranja Mecanica by Antonio Macanita,2020,White wine,Blend,138 ratings,"54,113",//images.vivino.com/thumbs/SUzdfXGPS72T97omT48wHw_pb_x600.png
1822,1822,1822,1822,Gran Reserva,2011,Red wine,Tempranillo,109 ratings,"57,946",//images.vivino.com/thumbs/VEV-7AIvQ8auXIBt_-T8CQ_pb_x600.png
1823,1823,1823,1823,Les Pruliers Nuits-Saint-Georges 1er Cru,2013,Red wine,Pinot Noir,110 ratings,"122,267",//images.vivino.com/thumbs/s-upcHwGT4aEfuC76do9fA_pb_x600.png
1824,1824,1824,1824,Naoki's Vineyard Malbec,2017,Red wine,Malbec,115 ratings,"56,367",//images.vivino.com/thumbs/440yNyT6RUmvxYA3U46y6Q_pb_x600.png
1825,1825,1825,1825,Riesling Spe_lese Steinberger Crescentia,2017,Dessert wine,Riesling,115 ratings,"55,548",//images.vivino.com/thumbs/dmE5PS5HTPKltZzCaiQEAQ_pb_x600.png
1826,1826,1826,1826,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,118 ratings,"28,184",//images.vivino.com/thumbs/DJNfOe6hQZ6csCnOFFoMdg_pb_x600.png
1827,1827,1827,1827,Campo della Pieve Vernaccia di San Gimignano,2017,White wine,Vernaccia di San Gimignano,118 ratings,"56,367",//images.vivino.com/thumbs/AGSW0lxWRwqYV-BdMbj9cw_pb_x600.png
1828,1828,1828,1828,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,118 ratings,"33,820",//images.vivino.com/thumbs/yx5brktZTViAVnr7EsYgFQ_pb_x600.png
1829,1829,1829,1829,Tzingarella,2019,Red wine,Blend,118 ratings,"39,457",//images.vivino.com/thumbs/5HtxxVLqTaSP41mrVtVYxA_pb_x600.png
1830,1830,1830,1830,Chablis 1er Cru 'Fourchaume',2018,White wine,Chardonnay,122 ratings,"73,278",//images.vivino.com/thumbs/eUi59b31QlOdunUT29jMpQ_pb_x600.png
1831,1831,1831,1831,Vieilles Vignes Grand _evage Savagnin Arbois,2018,White wine,Savagnin,130 ratings,"67,641",//images.vivino.com/thumbs/_hFxlEhrRni13jeszOeC5g_pb_x600.png
1832,1832,1832,1832,M5,2018,Red wine,Blend,131 ratings,"50,731",//images.vivino.com/thumbs/KrnGkMugSu2rYs17LWiIfg_pb_x600.png
1833,1833,1833,1833,Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,134 ratings,"56,367",//images.vivino.com/thumbs/pspqKNzCQHK2Mt3L1bH4kw_pb_x600.png
1834,1834,1834,1834,Bel Canto Dry Riesling,2017,White wine,Riesling,132 ratings,"54,113",//images.vivino.com/thumbs/RXZrmqGmTg23hnA_CXMx3A_pb_x600.png
1835,1835,1835,1835,Brunello di Montalcino,2013,Red wine,Sangiovese,231 ratings,"131,900",//images.vivino.com/thumbs/oLYRzhHyQXqaOpdTuSeTRQ_pb_x600.png
1836,1836,1836,1836,Elpidios,2016,Red wine,Blend,237 ratings,"57,495",//images.vivino.com/thumbs/s9K_SWJEQwy_2eh_xZvaBA_pb_x600.png
1837,1837,1837,1837,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,240 ratings,"26,441",//images.vivino.com/thumbs/_RjikTS1TtS9CR0FTByTGA_pb_x600.png
1838,1838,1838,1838,Cuve_ Vende_iaire Brut Champagne Premier Cru,2016,Sparkling wine,Chardonnay,967 ratings,"90,188",//images.vivino.com/thumbs/83wbO50PSMKkvkmyZM0tmA_pb_x600.png
1839,1839,1839,1839,Di Gino Elevato 6 Mesi Sui Propri Lieviti,2019,White wine,Verdicchio,521 ratings,"28,184",//images.vivino.com/thumbs/h1sazIGOTfCm5FXBHlWmBA_pb_x600.png
1840,1840,1840,1840,Re_olution Blanc de Blancs Non Dose Champagne Grand Cru,2016,Sparkling wine,Chardonnay,523 ratings,"112,735",//images.vivino.com/thumbs/rV90iHJBS1yx3J6nW2I-Yw_pb_x600.png
1841,1841,1841,1841,Red,2020,Red wine,Blend,560 ratings,"40,021",//images.vivino.com/thumbs/IZZ4K2ZkTLm3AfOYXIRnhg_pb_x600.png
1842,1842,1842,1842,Almire_,2019,Red wine,Tinta de toro,586 ratings,"43,967",//images.vivino.com/thumbs/DoF3YbOqRFWBAgiUFBIVkA_pb_x600.png
1843,1843,1843,1843,Passione Reale Appassimento,2020,Red wine,Blend,591 ratings,"25,519",//images.vivino.com/thumbs/eTDlU9DXT2GDVcEXHIaeqw_pb_x600.png
1844,1844,1844,1844,Reserve Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,606 ratings,"47,379",//images.vivino.com/thumbs/smFyAcbaQkmligHSYK1V3g_pb_x600.png
1845,1845,1845,1845,Finca Monasterio Rioja,2018,Red wine,Tempranillo,658 ratings,"44,581",//images.vivino.com/thumbs/f99S2iD_QQm5Atr0099CWA_pb_x600.png
1846,1846,1846,1846,Me_odie en C. Brut Champagne Grand Cru 'Avize',2016,Sparkling wine,Chardonnay,678 ratings,"56,613",//images.vivino.com/thumbs/AKpV7MSpQvy5sOFNwTBlig_pb_x600.png
1847,1847,1847,1847,Assyrtiko,2020,White wine,Assyrtiko,703 ratings,"58,622",//images.vivino.com/thumbs/kjlsX3zBRdSuGLuqlwmfyQ_pb_x600.png
1848,1848,1848,1848,Double Black Bourbon Barrel Aged Cabernet Sauvignon (Limited Edition),2020,Red wine,Cabernet Sauvignon,720 ratings,"25,827",//images.vivino.com/thumbs/XQBtd9zbQl6OMWSfHcx4Bg_pb_x600.png
1849,1849,1849,1849,Dream Vintage Brut Champagne Grand Cru 'Bouzy',2006,Sparkling wine,Chardonnay,778 ratings,"134,831",//images.vivino.com/thumbs/ZQ2iNj1WTe6ZZgdLPVKErg_pb_x600.png
1850,1850,1850,1850,Chenin Blanc - Viognier,2021,White wine,Chenin Blanc,798 ratings,"29,311",//images.vivino.com/thumbs/n_qou98aTbu6oXh2m-pJFQ_pb_x600.png
1851,1851,1851,1851,Gewe_ztraminer Somontano,2020,White wine,Gewe_ztraminer,833 ratings,"23,674",//images.vivino.com/thumbs/xB7J646tQheCAuO6lxowIA_pb_x600.png
1852,1852,1852,1852,Premie_e Cuve_ Rose Extra Brut Champagne,2016,Sparkling wine,Blend,1244 ratings,"112,735",//images.vivino.com/thumbs/gNRaCb_4T3K15qhv2pnMCA_pb_x600.png
1853,1853,1853,1853,Valpolicella Ripasso Superiore,2015,Red wine,Blend,247 ratings,"62,906",//images.vivino.com/thumbs/7lZOy9MlTdSUs2Pc7I3pew_pb_x600.png
1854,1854,1854,1854,Cuve_ Dom Picard Blanc de Blancs Champagne Grand Cru,2016,Sparkling wine,Chardonnay,1306 ratings,"124,008",//images.vivino.com/thumbs/xnMiLl1lQbWOfAs3Mi9jiA_pb_x600.png
1855,1855,1855,1855,Aute_tico Malbec,2017,Red wine,Malbec,1521 ratings,"56,367",//images.vivino.com/thumbs/1fgjFVVbQ0Km5i-OM1LtUg_pb_x600.png
1856,1856,1856,1856,Bolgheri Rosso,2019,Red wine,Blend,1528 ratings,"42,839",//images.vivino.com/thumbs/FP3_T73MQ0yCOws50-C-CQ_pb_x600.png
1857,1857,1857,1857,Leonor Palo Cortado Seco,2016,Fortified Wine,Palomino,1529 ratings,"40,585",//images.vivino.com/thumbs/7x9jvxNhTOS2IdExslRDCQ_pb_x600.png
1858,1858,1858,1858,The Dead Arm Shiraz,2017,Red wine,Shiraz/Syrah,1644 ratings,"73,278",//images.vivino.com/thumbs/Xoe5tYavTUOdJNT7lYzkpw_pb_x600.png
1859,1859,1859,1859,Malbec Estate,2018,Red wine,Malbec,1846 ratings,"39,457",//images.vivino.com/thumbs/u2QK2grIT1GzexT5PDnOLg_pb_x600.png
1860,1860,1860,1860,Emilien,2016,Red wine,Blend,2080 ratings,"202,923",//images.vivino.com/thumbs/ysWWdsX6RE6GN7yXqtIFgg_pb_x600.png
1861,1861,1861,1861,Reserva,2016,Red wine,Blend,2352 ratings,"38,330",//images.vivino.com/thumbs/sgxNSuVVTTqScWzJsHHyLA_pb_x600.png
1862,1862,1862,1862,Finca Monasterio Rioja,2017,Red wine,Tempranillo,3221 ratings,"46,119",//images.vivino.com/thumbs/f99S2iD_QQm5Atr0099CWA_pb_x600.png
1863,1863,1863,1863,Blanc de Blancs Brut Champagne Grand Cru 'Le Mesnil-sur-Oger',2016,Sparkling wine,Chardonnay,3943 ratings,"67,641",//images.vivino.com/thumbs/afcGTDNRQ125gDtR3GZXkw_pb_x600.png
1864,1864,1864,1864,Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,4805 ratings,"67,641",//images.vivino.com/thumbs/rDW5jrXYQsG6vs0WsnGibg_pb_x600.png
1865,1865,1865,1865,Premie_e Cuve_ Extra Brut Champagne,2016,Sparkling wine,Blend,9790 ratings,"76,660",//images.vivino.com/thumbs/UaU_7FB2QVSuuxsmm2Pwlg_pb_x600.png
1866,1866,1866,1866,Grande Cuve_ Blanc de Noirs,2013,Sparkling wine,Blend,25 ratings,"101,461",//images.vivino.com/thumbs/EBcK-2i_SbuDOY-EQYwIfA_pb_x600.png
1867,1867,1867,1867,Yarden Chardonnay,2020,White wine,Chardonnay,526 ratings,"29,721",//images.vivino.com/thumbs/FlSMRVPuSXWBP0Yr2tYBYw_pb_x600.png
1868,1868,1868,1868,Tale Primitivo di Manduria,2020,Red wine,Primitivo,511 ratings,"24,802",//images.vivino.com/thumbs/TBjQ1SOeTpKl-KUE24wlcA_pb_x600.png
1869,1869,1869,1869,Barbera d?_ba Vigna Martina,2017,Red wine,Barbera,493 ratings,"80,042",//images.vivino.com/thumbs/xej94uOyTgOmRZ2yENSArw_pb_x600.png
1870,1870,1870,1870,Coleccie_ Privada,2015,Red wine,Tempranillo,471 ratings,"68,768",//images.vivino.com/thumbs/HRNYkb7PR9qEj1ZdeO2Pdg_pb_x600.png
1871,1871,1871,1871,Carmes de Rieussec Sauternes,2018,Dessert wine,Blend,251 ratings,"29,311",//images.vivino.com/thumbs/0ju-6Xw3QNm8AVTzuRgDxQ_pb_x600.png
1872,1872,1872,1872,Bordeaux,2016,Red wine,Blend,255 ratings,"69,178",//images.vivino.com/thumbs/DluPzp9wTbe0xgBqCDhxKw_pb_x600.png
1873,1873,1873,1873,Felino Malbec,2021,Red wine,Malbec,264 ratings,"24,802",//images.vivino.com/thumbs/agQYQk2ZSBezjT2D0TYmmw_pb_x600.png
1874,1874,1874,1874,Ciabot Tanasio Barolo,2015,Red wine,Nebbiolo,272 ratings,"84,551",//images.vivino.com/thumbs/3j9SUw3_St2GX6NpMLnc4w_pb_x600.png
1875,1875,1875,1875,Chardonnay,2017,White wine,Chardonnay,274 ratings,"112,735",//images.vivino.com/thumbs/ClpryS00STq8o7qMrhoAUg_pb_x600.png
1876,1876,1876,1876,Per Aspera Chablis,2019,White wine,Chardonnay,280 ratings,"32,796",//images.vivino.com/thumbs/AVVTfSROTZ6fv5CyrV4r1A_pb_x600.png
1877,1877,1877,1877,Vieilles Vignes Ce_es du Roussillon Villages,2015,Red wine,Carignan,279 ratings,"71,556",//images.vivino.com/thumbs/qc__AjqNTGatYClK-1oWoA_pb_x600.png
1878,1878,1878,1878,Estate Vineyards Chardonnay,2016,White wine,Chardonnay,292 ratings,"59,186",//images.vivino.com/thumbs/jAJoZETYQoO6Uh_kGfeKgw_pb_x600.png
1879,1879,1879,1879,Art Series Cabernet Sauvignon,2016,Red wine,Cabernet Sauvignon,297 ratings,"84,551",//images.vivino.com/thumbs/DDaRA3EvSY-0v-DEbf6dRw_pb_x600.png
1880,1880,1880,1880,Predappio di Predappio Vigna del Generale Riserva,2015,Red wine,Sangiovese,303 ratings,"87,933",//images.vivino.com/thumbs/A7VIGF7rQliKUkyDInAkRg_pb_x600.png
1881,1881,1881,1881,Palpite Reserva,2019,Red wine,Blend,312 ratings,"54,113",//images.vivino.com/thumbs/3IKTyNIhTEWYIVq7pZeSvA_pb_x600.png
1882,1882,1882,1882,Santa Rita Hills Pinot Noir,2019,Red wine,Pinot Noir,311 ratings,"58,622",//images.vivino.com/thumbs/qOuupZd1R5GIGomeqNPZiw_pb_x600.png
1883,1883,1883,1883,Lusco Albarie_,2020,White wine,Albarie_,319 ratings,"39,457",//images.vivino.com/thumbs/NAwbc6zdRqK4JnDYt9ikng_pb_x600.png
1884,1884,1884,1884,U'Cucci Susumaniello,2015,Red wine,Susumaniello,320 ratings,"72,150",//images.vivino.com/thumbs/ZSw2RDY6SieU1PRmc2Z01g_pb_x600.png
1885,1885,1885,1885,Roggio del Filare Rosso Piceno Superiore,2017,Red wine,Blend,337 ratings,"54,113",//images.vivino.com/thumbs/3N5ZmHSPSY-nTKejTRhZ7Q_pb_x600.png
1886,1886,1886,1886,Barossa & Eden Valleys Shiraz,2017,Red wine,Shiraz/Syrah,365 ratings,"84,551",//images.vivino.com/thumbs/meZvZSELR2-WUhgqgl4Lpw_pb_x600.png
1887,1887,1887,1887,Tenuta San Giovanni Valdisanti,2018,Red wine,Cabernet Sauvignon,373 ratings,"68,768",//images.vivino.com/thumbs/6vBihvafTXKLf5c5Bdpg9g_pb_x600.png
1888,1888,1888,1888,Ludovico,2012,Red wine,Blend,376 ratings,"65,386",//images.vivino.com/thumbs/PFAOMxcDRQa8kt_Yy5Md9w_pb_x600.png
1889,1889,1889,1889,Barossa & Eden Valleys Shiraz,2016,Red wine,Shiraz/Syrah,403 ratings,"84,551",//images.vivino.com/thumbs/meZvZSELR2-WUhgqgl4Lpw_pb_x600.png
1890,1890,1890,1890,Zinfandel Visionary,2016,Red wine,Zinfandel,413 ratings,"72,150",//images.vivino.com/thumbs/Zh667nf5R36rIunOxTIdkw_pb_x600.png
1891,1891,1891,1891,Furore Costa d'Amalfi Bianco,2020,White wine,Blend,419 ratings,"45,145",//images.vivino.com/thumbs/uPt-p-QBTsyVj5IMUy5LsQ_pb_x600.png
1892,1892,1892,1892,San Emilio Pedro Ximenez,2016,Fortified Wine,Pedro Ximenez,420 ratings,"50,731",//images.vivino.com/thumbs/z57RjycuQ3GRxEeC-e2w6g_pb_x600.png
1893,1893,1893,1893,The Steading,2018,Red wine,Grenache,433 ratings,"74,405",//images.vivino.com/thumbs/UDKGL0xuR_CqHyd1kvbxsA_pb_x600.png
1894,1894,1894,1894,Barolo,2017,Red wine,Nebbiolo,440 ratings,"74,302",//images.vivino.com/thumbs/p8Y-pp2rR_uN0CC4Ya_ZdA_pb_x600.png
1895,1895,1895,1895,Bourgogne Chardonnay,2019,White wine,Chardonnay,446 ratings,"40,072",//images.vivino.com/thumbs/EPJPagSvTXyD64Ru7ufSZQ_pb_x600.png
1896,1896,1896,1896,Primitivo (Since 1913),2017,Red wine,Primitivo,454 ratings,"39,457",//images.vivino.com/thumbs/wemwgy55QJKB-lzbxkHbjg_pb_x600.png
1897,1897,1897,1897,Dream Vintage Brut Champagne Grand Cru 'Bouzy',2005,Sparkling wine,Chardonnay,468 ratings,"157,378",//images.vivino.com/thumbs/ZQ2iNj1WTe6ZZgdLPVKErg_pb_x600.png
1898,1898,1898,1898,Springvale Riesling,2020,White wine,Riesling,91 ratings,"54,113",//images.vivino.com/thumbs/P6A_5MwcSu2NKDvAqSiVmw_pb_x600.png
1899,1899,1899,1899,Le Mattoline Valpolicella Superiore,2013,Red wine,Blend,90 ratings,"78,914",//images.vivino.com/thumbs/lESUuFg-SQCH7gs7UQmlcA_pb_x600.png
1900,1900,1900,1900,Chardonnay,2018,White wine,Chardonnay,88 ratings,"118,372",//images.vivino.com/thumbs/ORsxSrI1RLyApovPNlRxHA_pb_x600.png
1901,1901,1901,1901,Girt By Sea Chardonnay,2020,White wine,Chardonnay,46 ratings,"33,820",//images.vivino.com/thumbs/bfDJtqeaSmKpXtTVMmodTQ_pb_x600.png
1902,1902,1902,1902,Bourgogne Hautes-Ce_es de Nuits,2019,Red wine,Pinot Noir,40 ratings,"85,228",//images.vivino.com/thumbs/FcSzpadAQhufQBKERFye9A_pb_x600.png
1903,1903,1903,1903,Vintage Blanc,2019,Fortified Wine,Grenache Gris,40 ratings,"47,349",//images.vivino.com/thumbs/-ph41d-LQTekLxGdEtN6yg_pb_x600.png
1904,1904,1904,1904,Riserva,2017,Red wine,Sangiovese,41 ratings,"60,877",//images.vivino.com/thumbs/3iJ99pH2QXiy8Jtm9MszQw_pb_x600.png
1905,1905,1905,1905,Cuve_ Lombarde,2019,Red wine,Blend,42 ratings,"40,349",//images.vivino.com/thumbs/W4qZDtqVQAG2kq6kxSZA-Q_pb_x600.png
1906,1906,1906,1906,Classic Vintage Brut,2014,Sparkling wine,Blend,43 ratings,"84,551",//images.vivino.com/thumbs/AFvUMwSpSfWZivgpOdfNjw_pb_x600.png
1907,1907,1907,1907,Corps de Garde Bourgogne Ce_es d'Auxerre Rouge,2019,Red wine,Pinot Noir,45 ratings,"54,881",//images.vivino.com/thumbs/W7CRCPI5TcahWjGxajkVkg_pb_x600.png
1908,1908,1908,1908,Brachetto Piemonte,2020,Red wine,Brachetto,43 ratings,"33,820",//images.vivino.com/thumbs/cvgTU0GZSmyxJkK0C4tc3Q_pb_x600.png
1909,1909,1909,1909,Bolla di Urbano,2017,Red wine,Cesanese di Affile,43 ratings,"76,660",//images.vivino.com/thumbs/EAUDNmdOQ9G-gXkTlEljtw_pb_x600.png
1910,1910,1910,1910,Duet,2018,Red wine,Blend,44 ratings,"63,131",//images.vivino.com/thumbs/yB7f6637RLWLhsBaVdky3w_pb_x600.png
1911,1911,1911,1911,Cabernet Franc Rose,2019,Rose wine,Cabernet Franc,43 ratings,"40,246",//images.vivino.com/thumbs/HNX2ci2bRlakMKbQ0URU-g_pb_x600.png
1912,1912,1912,1912,Two Left Feet  Red Blend,2020,Red wine,Blend,44 ratings,"44,868",//images.vivino.com/thumbs/XHnHupEoS8awFdz4iMuH1Q_pb_x600.png
1913,1913,1913,1913,The Old Legend Grenache,2018,Red wine,Grenache,44 ratings,"100,436",//images.vivino.com/thumbs/uYqWmJwGTBSIE-FUuUMyWw_pb_x600.png
1914,1914,1914,1914,Clos des Escounils,2017,White wine,Macabeo,45 ratings,"73,175",//images.vivino.com/thumbs/hEkga_yzS8KI2D0RVBIA9Q_pb_x600.png
1915,1915,1915,1915,Avatar,2020,Red wine,Blend,46 ratings,"39,457",//images.vivino.com/thumbs/YN9BboZ2RjeRSDASRLGnOw_pb_x600.png
1916,1916,1916,1916,Sauternes (Grand Cru Classe),2012,Dessert wine,Blend,51 ratings,"34,845",//images.vivino.com/thumbs/HtoUFnXDRKGJ2Yf5WMr92Q_pb_x600.png
1917,1917,1917,1917,Nympha Conero Riserva,2011,Red wine,Montepulciano,46 ratings,"58,622",//images.vivino.com/thumbs/eTy_cS6zTV-naK61Mu3lLw_pb_x600.png
1918,1918,1918,1918,Sauvignon Blanc,2017,White wine,Sauvignon Blanc,46 ratings,"48,476",//images.vivino.com/thumbs/MnYYzjVXRDCywoPratboVQ_pb_x600.png
1919,1919,1919,1919,Arbe_e Cannonau di Sardegna,2014,Red wine,Cannonau,47 ratings,"60,877",//images.vivino.com/thumbs/ASx20zRLTL6PIhhAnZTsLw_pb_x600.png
1920,1920,1920,1920,Lancaster Shiraz,2018,Red wine,Shiraz/Syrah,47 ratings,"48,783",//images.vivino.com/thumbs/7gCW-TOJTjyAipprJVaAJg_pb_x600.png
1921,1921,1921,1921,Campbell & Christine Pinot Noir,2016,Red wine,Pinot Noir,47 ratings,"40,994",//images.vivino.com/thumbs/eq14UW2wSUWI7iqIXZ1yrA_pb_x600.png
1922,1922,1922,1922,Villero Barolo,2015,Red wine,Nebbiolo,47 ratings,"101,461",//images.vivino.com/thumbs/U68i7edWTMiqJXJrOjDD2w_pb_x600.png
1923,1923,1923,1923,Fiona Hill Vineyard Pinot Noir,2016,Red wine,Pinot Noir,47 ratings,"84,551",//images.vivino.com/thumbs/BkAYvkNETZK71ExvBGHIsA_pb_x600.png
1924,1924,1924,1924,Rose,2021,Rose wine,Castelao,48 ratings,"22,547",//images.vivino.com/thumbs/Jheym4PjRdKFrgRxtC9Bwg_pb_x600.png
1925,1925,1925,1925,Savitar Shiraz,2018,Red wine,Shiraz/Syrah,48 ratings,"88,015",//images.vivino.com/thumbs/zRLW7Yy5Siu7e76DDkOUPQ_pb_x600.png
1926,1926,1926,1926,Sonoma Coast Pinot Noir,2018,Red wine,Pinot Noir,48 ratings,"86,806",//images.vivino.com/thumbs/2xtQmEttRrChAwXcjRaEMA_pb_x600.png
1927,1927,1927,1927,Anna's Block Pinot Noir,2016,Red wine,Pinot Noir,49 ratings,"107,098",//images.vivino.com/thumbs/xdMJhzUSQ8Ch-jAMRzkWoA_pb_x600.png
1928,1928,1928,1928,Latricie_es-Chambertin Grand Cru,2013,Red wine,Pinot Noir,49 ratings,"248,017",//images.vivino.com/thumbs/0KItrfYHRf6d7_r58VK2mQ_pb_x600.png
1929,1929,1929,1929,White,2017,White wine,Blend,50 ratings,"62,004",//images.vivino.com/thumbs/ofkTW3_ZShS9uieyzIbbwA_pb_x600.png
1930,1930,1930,1930,Jakot,2016,White wine,Friulano,39 ratings,"66,964",//images.vivino.com/thumbs/3gzCWWlLSRavlfGeNDOIdg_pb_x600.png
1931,1931,1931,1931,Rosso di Montalcino,2019,Red wine,Sangiovese,39 ratings,"42,839",//images.vivino.com/thumbs/nHdBBsYuTyms7AhSdv-_vA_pb_x600.png
1932,1932,1932,1932,Le_e Condrieu,2018,White wine,Viognier,39 ratings,"100,621",//images.vivino.com/thumbs/bYvJvGHYQoieCBIgz58zIQ_pb_x600.png
1933,1933,1933,1933,Contrada Salvarenza Vecchie Vigne Soave Classico,2019,White wine,Garganega,38 ratings,"56,367",//images.vivino.com/thumbs/X3O5uDQjS3mwN9GGk1GlBQ_pb_x600.png
1934,1934,1934,1934,Balado Albarie_,2020,White wine,Albarie_,29 ratings,"73,278",//images.vivino.com/thumbs/54UGKkNEQWen04IGRK-3pg_pb_x600.png
1935,1935,1935,1935,Syrah Royale,2019,Red wine,Shiraz/Syrah,29 ratings,"36,075",//images.vivino.com/thumbs/WLDaYRoLTci_ETBZ4qD12A_pb_x600.png
1936,1936,1936,1936,EOS Red Blend,2018,Red wine,Cabernet Sauvignon,28 ratings,"101,461",//images.vivino.com/thumbs/X-FgRFGdSCe0RslYP3-E8Q_pb_x600.png
1937,1937,1937,1937,? Table Avec Le_ndre,2017,Red wine,Blend,29 ratings,"73,278",//images.vivino.com/thumbs/vnMFRpcbRSCfGpwgbuvYbQ_pb_x600.png
1938,1938,1938,1938,Felgaria,2014,Red wine,Blend,29 ratings,"89,306",//images.vivino.com/thumbs/Hy5f8Y30QWmHBJWMhJlcZA_pb_x600.png
1939,1939,1939,1939,Camillo Metodo Classico Tradizionale Millesimo,2010,Sparkling wine,Blend,30 ratings,"63,131",//images.vivino.com/thumbs/ZJ6XogTTTaqkhKoL7fbbYw_pb_x600.png
1940,1940,1940,1940,Coteaux d'Aix-en-Provence Les Baux,1993,Red wine,Blend,30 ratings,"563,674",//images.vivino.com/thumbs/7GJrJel3Rpuv4YCWdwOmLg_pb_x600.png
1941,1941,1941,1941,Garrigues Cairanne,2020,Red wine,Blend,31 ratings,"38,842",//images.vivino.com/thumbs/qB780g3oRiCX1TXU4awouA_pb_x600.png
1942,1942,1942,1942,Cabernet Franc,2015,Red wine,Cabernet Franc,31 ratings,"56,367",//images.vivino.com/thumbs/vQ-BvOTXSUqjiMgAC0Q6Ng_pb_x600.png
1943,1943,1943,1943,La Boda,2018,Red wine,Blend,32 ratings,"91,469",//images.vivino.com/thumbs/vHhXBoLpQK2yByuJkXmVwg_pb_x600.png
1944,1944,1944,1944,La Pierre Blanche Jurane_n Sec,2019,White wine,Gros Manseng,33 ratings,"37,817",//images.vivino.com/thumbs/YvXQ4AsNTMig9Uqtlg_dzQ_pb_x600.png
1945,1945,1945,1945,Mer'r'iym Meritage White,2019,White wine,Blend,32 ratings,"45,094",//images.vivino.com/thumbs/mTGZ_UfXRtO3sBbSSh2U0A_pb_x600.png
1946,1946,1946,1946,Proprietary Red Blend,2019,Red wine,Merlot,34 ratings,"52,985",//images.vivino.com/thumbs/49UHSlB-Sb-q6ScUzcd0mg_pb_x600.png
1947,1947,1947,1947,Cre_ant de Bourgogne _arade Brut,2018,Sparkling wine,Blend,33 ratings,"37,202",//images.vivino.com/thumbs/7EmA7S4aRtiLe6AwFGSdKg_pb_x600.png
1948,1948,1948,1948,Schioppettino di Prepotto,2019,Red wine,Schioppettino,34 ratings,"68,092",//images.vivino.com/thumbs/c2FKraS7TCuvzxEdW0MnFQ_pb_x600.png
1949,1949,1949,1949,Roi des Le_ards,2013,Red wine,Carignan,34 ratings,"53,272",//images.vivino.com/thumbs/3TzCYiGZT0y9KRrsqywIhg_pb_x600.png
1950,1950,1950,1950,Altior Pinot Noir,2017,Red wine,Pinot Noir,35 ratings,"71,535",//images.vivino.com/thumbs/rRMEpt9vR8ulT8hZRaGivQ_150x200.jpg
1951,1951,1951,1951,Pinot Blanc Riserva,2017,White wine,Pinot Blanc,35 ratings,"65,386",//images.vivino.com/thumbs/56b0b2tsTdqdPoFYesFmTw_pb_x600.png
1952,1952,1952,1952,Altior Pinot Noir,2016,Red wine,Pinot Noir,35 ratings,"80,964",//images.vivino.com/thumbs/B9Lt9rOtQQetFL0JLst58w_150x200.jpg
1953,1953,1953,1953,Les Maisons de Victor Saint-Pe_ay,2019,White wine,Marsanne,36 ratings,"61,338",//images.vivino.com/thumbs/wCz4SmmbRHekRkGsB-ubnw_pb_x600.png
1954,1954,1954,1954,Reserve Shiraz,2017,Red wine,Shiraz/Syrah,36 ratings,"157,829",//images.vivino.com/thumbs/XY8MJrBeSwKVQB9c9u0nrA_pb_x600.png
1955,1955,1955,1955,Chardonnay,2016,White wine,Chardonnay,36 ratings,"32,757",//images.vivino.com/thumbs/3cNytgUnQkWf3mgavF012Q_pb_x600.png
1956,1956,1956,1956,Beaune Premier Cru,2015,Red wine,Pinot Noir,36 ratings,"135,282",//images.vivino.com/thumbs/QpEmhF2yS96mYtPsEoy8Uw_pb_x600.png
1957,1957,1957,1957,Marie-Ame_ie Premier Cru Blanc de Blancs Champagne,2014,Sparkling wine,Chardonnay,36 ratings,"128,518",//images.vivino.com/thumbs/8k7r04s9TrOCpW6MFKQAPQ_pb_x600.png
