wine_id,name,vintage,wine_type,grape_simple,rating_mean,rating_num,price,kprice,Winery,Grapes,Region,Wine style,Alcohol content,Allergens,Pairings,imgurl,link,LightBold,SmoothTannic,DrySweet,SoftAcidic,GentleFizzy
1222,Old Vine Zinfandel,2019,Red wine,Zinfandel,4.2,107 ratings,"ï§9,900","101,461",Hartford Court,100% Zinfandel,United States / California / North Coast / Sonoma County / Russian River Valley,Californian Zinfandel,16.1,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/ynYQ0ZwMSMelZ4RIecLIZA_pb_x600.png,https://www.vivino.com//JP/en/hartford-court-old-vine-zinfandel/w/1515248?year=2019&price_id=28660279,100.0,34.93447058823529,37.018470588235296,19.852823529411765,0.0
1223,Salidoro,2018,White wine,Blend,4.2,114 ratings,"ï§6,380","65,386",Tenuta Santa Caterina,"Sauvignon Blanc, Chardonnay",Italy / Piemonte / Monferrato,Northern Italy White,13.0,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/GEZp7hXNQ_q3ALPXuc8XIQ_pb_x600.png,https://www.vivino.com//JP/en/tenuta-santa-caterina-salidoro/w/1937163?year=2018&price_id=26207814,75.5104705882353,54.36922352941176,37.8504705882353,62.315411764705885,0.0
1224,Punta di Colle Chardonnay,2018,White wine,Chardonnay,4.2,116 ratings,"ï§5,214","53,436",Marramiero,Chardonnay,Italy / Abruzzo / Colline Pescaresi,Central Italy White,13.5,Contains sulfites,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/CiXtb4dxSqiOvPMNUy5c_w_pb_x600.png,https://www.vivino.com//JP/en/marramiero-punta-di-colle-chardonnay/w/1437380?year=2018&price_id=27079092,66.55541176470588,54.36922352941176,26.395411764705884,72.72058823529412,0.0
1225,Granum,2016,Red wine,Shiraz/Syrah,4.2,117 ratings,"ï§4,950","50,731",Newton Johnson,Shiraz/Syrah,South Africa / Western Cape / Cape South Coast / Walker Bay / Hemel-en-Aarde Valley,,13.5,Contains sulfites,,//images.vivino.com/thumbs/8l_PdVGkR4S7PzZaue2u1A_150x200.jpg,https://www.vivino.com//JP/en/newton-johnson-granum/w/4309607?year=2016&price_id=28269381,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1226,Les Grands Teppes Vieilles Vignes,2011,White wine,Chardonnay,4.2,118 ratings,"ï§23,100","236,743",Jean Franï§_is Ganevat,Chardonnay,France / Jura / Cï§_es du Jura,Jura White,13.5,Contains sulfites,"['Poultry', 'Mushrooms', 'Mild and soft cheese']",//images.vivino.com/thumbs/k613uWwkREC8wPyMEcG_JA_pb_x600.png,https://www.vivino.com//JP/en/jean-francois-ganevat-les-grands-teppes-vieilles-vignes/w/2197978?year=2011&price_id=29028373,37.72764705882353,54.36922352941176,12.398941176470588,100.0,0.0
1227,Barolo,2017,Red wine,Nebbiolo,4.2,118 ratings,"ï§4,250","43,557",Giacomo Grimaldi,100% Nebbiolo,Italy / Piemonte / Barolo,Italian Barolo,14.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/mX5N75ajSPqj_6PRN_8mrg_pb_x600.png,https://www.vivino.com//JP/en/it-giacomo-grimaldi-barolo/w/1227190?year=2017&price_id=29441933,73.80223529411765,88.42611764705883,0.812955294117647,96.90564705882352,0.0
1228,Vinho Verde Branco,2021,White wine,Blend,4.2,124 ratings,ï§935,9582.459653,Via Latina,"Loureiro, Trajadura, Arinto de Bucelas",Portugal / Minho / Vinho Verde,Portuguese Vinho Verde White,13.5,Contains sulfites,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/R3C_mnsVRIeJpliw-Xw67A_pb_x600.png,https://www.vivino.com//JP/en/latina-vinho-verde-branco/w/1174924?year=2021&price_id=29371411,14.614705882352942,54.36922352941176,15.151882352941175,78.78623529411765,0.0
1229,Vino della Stella Fiano de Avellino,2016,White wine,Fiano,4.2,121 ratings,"ï§7,920","81,169",Joaquin,100% Fiano,Italy / Campania / Fiano de Avellino,Southern Italy White,14.0,Contains sulfites,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/XBW0Wi_jQJi15CDCuIpBnw_pb_x600.png,https://www.vivino.com//JP/en/joaquin-vino-della-stella-fiano-de-avellino/w/1461308?year=2016&price_id=26207745,81.98576470588236,54.36922352941176,14.69905882352941,36.11376470588235,0.0
1230,Enira Reserva,2016,Red wine,Blend,4.2,127 ratings,"ï§4,510","46,221",Bessa Valley,"Shiraz/Syrah, Cabernet Sauvignon, Merlot",Bulgaria / Plovdiv / Pazardjik,,14.5,Contains sulfites,,//images.vivino.com/thumbs/Ffy82ZL-Siq2nwjc3sIz7g_pb_x600.png,https://www.vivino.com//JP/en/bg-bessa-valley-enira-reserva/w/58604?year=2016&price_id=29006781,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1231,Savigny-lï§_-Beaune,2017,Red wine,Pinot Noir,4.2,124 ratings,"ï§8,290","84,961",Fanny Sabre,100% Pinot Noir,France / Bourgogne / Cï§_e de Beaune / Savigny-lï§_-Beaune,Burgundy Cï§_e de Beaune Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/XztAKAKQR7OL75IExchxlg_pb_x600.png,https://www.vivino.com//JP/en/fanny-sabre-savigny-les-beaune-savigny-les-beaune/w/5394063?year=2017&price_id=26374738,31.01623529411765,26.91317647058824,15.969529411764706,79.49482352941176,0.0
1232,Garnatxa Hisenda Miret,2019,Red wine,Garnacha,4.2,127 ratings,"ï§5,830","59,749",Parï§_ Balt,Garnacha,Spain / Catalunya / Penedï§_,Spanish Grenache,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/p8hhzDkzRDymMDoiO1SsVg_pb_x600.png,https://www.vivino.com//JP/en/pares-balta-garnatxa-hisenda-miret/w/1670099?year=2019&price_id=27673462,93.7349411764706,48.66305882352941,15.183882352941175,54.01576470588236,0.0
1233,Rosso di Montalcino,2016,Red wine,Sangiovese,4.2,127 ratings,"ï§11,880","121,754",Cupano,Sangiovese,Italy / Toscana / Rosso di Montalcino,Tuscan Red,13.5,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/8swnbSNYRrS6GLm7jCFOIw_pb_x600.png,https://www.vivino.com//JP/en/cupano-rosso-di-montalcino/w/91556?year=2016&price_id=26343345,58.78705882352941,48.422,16.932000000000002,60.26494117647059,0.0
1234,Uhlen R Roth Lay,2016,White wine,Riesling,4.2,91 ratings,"ï§7,650","78,402",Heymann-Lï§_enstein,100% Riesling,Germany / Mosel,German Riesling,13.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/KjWonl6SSCe29KrK7G1Otg_pb_x600.png,https://www.vivino.com//JP/en/heymann-lowenstein-uhlen-r-roth-lay/w/1221847?year=2016&price_id=26252249,56.08423529411765,54.36922352941176,14.713529411764709,95.83388235294116,0.0
1235,Shiraz,2019,Red wine,Shiraz/Syrah,4.2,92 ratings,"ï§4,400","45,094",Bowen Estate,Shiraz/Syrah,Australia / South Australia / Limestone Coast / Coonawarra,Australian Shiraz,14.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/C9DmBLiUSd-yZA2Hzf7BWg_pb_x600.png,https://www.vivino.com//JP/en/bowen-estate-shiraz/w/2208486?year=2019&price_id=26709414,98.15364705882354,52.89611764705882,22.220823529411764,48.366470588235295,0.0
1236,Vosne-Romanï§_,2010,Red wine,Pinot Noir,4.2,91 ratings,"ï§25,000","256,215",Mongeard-Mugneret,100% Pinot Noir,France / Bourgogne / Cï§_e de Nuits / Vosne-Romanï§_,Burgundy Cï§_e de Nuits Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/a1DQoPETRBCpFOSQV6UR2A_pb_x600.png,https://www.vivino.com//JP/en/mongeard-mugneret-vosne-romanee/w/779367?year=2010&price_id=26955152,43.76458823529412,36.349647058823535,12.900470588235295,77.8349411764706,0.0
1237,Nom Pinot Noir,2019,Red wine,Pinot Noir,4.2,91 ratings,"ï§7,700","78,914",Saurwein,Pinot Noir,South Africa / Western Cape,South African Pinot Noir,13.1,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/X8d3v8RmTwSxvH_Oo49ksQ_pb_x600.png,https://www.vivino.com//JP/en/saurwein-nom-pinot-noir/w/5091011?year=2019&price_id=26670332,46.617294117647056,24.659411764705883,8.299282352941177,68.94235294117647,0.0
1238,Codalunga Aglianico,2015,Red wine,Aglianico,4.2,62 ratings,"ï§4,180","42,839",Girolamo,Aglianico,Italy / Puglia,Southern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/GsK3uDoARV-cl1UPUDAjIA_pb_x600.png,https://www.vivino.com//JP/en/girolamo-puglia-codalunga-aglianico/w/1832737?year=2015&price_id=21133281,97.06811764705884,53.97870588235295,25.341176470588238,33.89835294117648,0.0
1239,Arbis Blanc,2016,White wine,Blend,4.2,62 ratings,"ï§6,820","69,896",Borgo San Daniele,"Friulano, Chardonnay",Italy / Friuli-Venezia Giulia / Friuli Isonzo,Northern Italy White,13.5,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/QCfukbeTSfKYE0lV6_669Q_pb_x600.png,https://www.vivino.com//JP/en/borgo-san-daniele-arbis-blanc/w/1265608?year=2016&price_id=26207691,73.57176470588236,54.36922352941176,30.40294117647059,53.47694117647059,0.0
1240,Pinot Noir,2019,Red wine,Pinot Noir,4.2,63 ratings,"ï§7,480","76,660",Pegasus Bay,100% Pinot Noir,New Zealand / South Island / Canterbury / Waipara,New Zealand Pinot Noir,14.0,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/uKgLZ4-FRPSA2ZXsPt1mpw_pb_x600.png,https://www.vivino.com//JP/en/pegasus-bay-winery-pinot-noir/w/16117?year=2019&price_id=28055872,31.057882352941174,26.32847058823529,12.696470588235297,74.96482352941177,0.0
1241,Barolo Ciabot Mentin Ginestra,2017,Red wine,Nebbiolo,4.2,64 ratings,"ï§16,280","166,848",Domenico Clerico,100% Nebbiolo,Italy / Piemonte / Barolo,Italian Barolo,14.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/lj7Yz39dQ4qjTOoTsDikFw_pb_x600.png,https://www.vivino.com//JP/en/domenico-clerico-barolo-ciabot-mentin-ginestra/w/92702?year=2017&price_id=29405102,78.14658823529412,93.25070588235292,9.086611764705884,97.8758823529412,0.0
1242,Arrepiado Collection White,2018,White wine,Blend,4.2,65 ratings,"ï§3,080","31,566",Arrepiado Velho,"Riesling, Viognier, Antï§_ Vaz",Portugal / Alentejano / Alentejo,Southern Portugal White,13.5,Contains sulfites,"['Pasta', 'Pork', 'Shellfish', 'Lean fish']",//images.vivino.com/thumbs/409Ed1qnQz-dboBw-Nn19Q_pb_x600.png,https://www.vivino.com//JP/en/arrepiado-velho-arrepiado-collection-white/w/2291815?year=2018&price_id=26644327,57.555882352941175,54.36922352941176,24.28494117647059,39.40117647058823,0.0
1243,Chemin des Moines de Vergy,2018,Red wine,Pinot Noir,4.2,67 ratings,"ï§11,990","122,881",Domaine Gros Frï§_e et Soeur,Pinot Noir,France / Bourgogne,Burgundy Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/Q1pMTATbSmq9k3YFH1i2vw_pb_x600.png,https://www.vivino.com//JP/en/domaine-gros-frere-et-soeur-chemin-des-moines-de-vergy/w/7470554?year=2018&price_id=27516249,47.6495294117647,41.996,13.289294117647058,77.08705882352942,0.0
1244,Chenin Blanc Fermented in Clay,2019,White wine,Chenin Blanc,4.2,67 ratings,"ï§5,280","54,113",Catherine Marshall,Chenin Blanc,South Africa / Western Cape / Cape South Coast / Elgin,South African Chenin Blanc,13.5,Contains sulfites,"['Shellfish', 'Spicy food', 'Lean fish', 'Mild and soft cheese']",//images.vivino.com/thumbs/QqXGaEFfQSmwmGoroaCitg_pb_x600.png,https://www.vivino.com//JP/en/catherine-marshall-chenin-blanc-fermented-in-clay/w/6007493?year=2019&price_id=27122751,47.31635294117647,54.36922352941176,6.106905882352942,81.22552941176471,0.0
1245,Fiano,2018,White wine,Fiano,4.2,67 ratings,"ï§2,210","22,649",I Buongiorno,Fiano,Italy / Puglia / Salento,Southern Italy White,13.5,Contains sulfites,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",//images.vivino.com/thumbs/Nx_4Gt0QSJOTmTWwbZWe5Q_pb_x600.png,https://www.vivino.com//JP/en/i-buongiorno-fiano/w/1696603?year=2018&price_id=28312833,71.50541176470588,54.36922352941176,11.81764705882353,32.99552941176471,0.0
1246,Praepositus Lagrein Riserva,2018,Red wine,Lagrein,4.2,68 ratings,"ï§6,710","68,768",Abbazia di Novacella (Stiftskellerei Neustift),Lagrein,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/r8ah5boBTNiz8ZsJAtIHKQ_pb_x600.png,https://www.vivino.com//JP/en/abbazia-di-novacella-stiftskellerei-neustift-praepositus-lagrein-riserva/w/1256592?year=2018&price_id=27818391,77.19023529411764,54.34505882352941,26.83788235294118,42.97705882352942,0.0
1247,Pï§_illant Naturel Pinot Noir,2020,Sparkling wine,Pinot Noir,4.2,71 ratings,"ï§4,950","50,731",Johan Vineyards,Pinot Noir,United States / Oregon / Willamette Valley,,12.2,Contains sulfites,,//images.vivino.com/thumbs/PUU6-UDpTpinywZDC6GPlA_pb_x600.png,https://www.vivino.com//JP/en/johan-petillant-naturel-pinot-noir/w/4102165?year=2020&price_id=26757150,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1248,Les Cocaliï§_es Rouge,2019,Red wine,Shiraz/Syrah,4.2,74 ratings,"ï§6,404","65,632",Domaine d'Aupilhac,Shiraz/Syrah,France / Languedoc-Roussillon / Languedoc,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/5z2S9CDZTvqdasEH1Gj6Cw_pb_x600.png,https://www.vivino.com//JP/en/domaine-d-aupilhac-les-cocalieres-rouge/w/1549835?year=2019&price_id=29200547,72.59717647058824,64.40858823529412,2.4487058823529413,72.24141176470589,0.0
1249,Chablis 1er Cru 'Vau de Vey',2018,White wine,Chardonnay,4.2,74 ratings,"ï§5,445","55,804",Domaine Jï§_ï§_y Arnaud,Chardonnay,France / Bourgogne / Chablis / Chablis Premier Cru / Chablis 1er Cru 'Vau de Vey',Burgundy Chablis,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/xgrGRMG5TnOFOLQHW-RJRw_pb_x600.png,https://www.vivino.com//JP/en/domaine-jeremy-arnaud-chablis-1er-cru-vau-de-vey/w/6910657?year=2018&price_id=26803969,53.51176470588236,54.36922352941176,10.929164705882354,77.23105882352941,0.0
1250,Estate Vineyard Pinot Noir,2016,Red wine,Pinot Noir,4.2,78 ratings,"ï§12,056","123,557",Penner-Ash,100% Pinot Noir,United States / Oregon / Willamette Valley / Yamhill-Carlton District,Oregon Pinot Noir,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/be_ZSQWBRiaqr0tMjF-80g_pb_x600.png,https://www.vivino.com//JP/en/us-penner-ash-estate-vineyard-pinot-noir/w/1879632?year=2016&price_id=25860290,32.748,25.84988235294118,9.135623529411763,74.56011764705883,0.0
1251,Vintage Port,2012,Fortified Wine,Touriga Nacional,4.2,78 ratings,"ï§12,100","124,008",Quinta do Vesuvio,Touriga Nacional,Portugal / Duriense / Porto,Single Quinta Vintage Port,20.0,Contains sulfites,"['Beef', 'Mature and hard cheese']",//images.vivino.com/thumbs/6nJ5LlAeS2y0dnjZRreZOA_pb_x600.png,https://www.vivino.com//JP/en/quinta-do-vesuvio-vintage-port/w/1099392?year=2012&price_id=26725521,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
1252,Freienfeld Chardonnay Riserva,2017,White wine,Chardonnay,4.2,79 ratings,"ï§8,580","87,933",Cantina Kurtatsch,Chardonnay,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy White,13.5,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/9HfJoAhXR8CWq0dFDbXLtQ_pb_x600.png,https://www.vivino.com//JP/en/cantina-kurtatsch-freienfeld-chardonnay-riserva/w/7398426?year=2017&price_id=26250434,84.87682352941178,54.36922352941176,37.48741176470588,55.90152941176471,0.0
1253,Le Mont Damnï§ Chavignol,2010,White wine,Sauvignon Blanc,4.2,79 ratings,"ï§72,160","739,540",Didier Dagueneau (Louis-Benjamin Dagueneau),Sauvignon Blanc,France / Loire Valley / Upper Loire / Sancerre,Upper Loire White,13.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/bCU5hgtaScy5mwz2xkQRTA_pb_x600.png,https://www.vivino.com//JP/en/didier-dagueneau-louis-benjamin-dagueneau-le-mont-damne-chavignol/w/1617985?year=2010&price_id=28662212,26.480470588235296,54.36922352941176,10.060976470588235,78.94976470588234,0.0
1254,Anonymous,2017,Red wine,Blend,4.2,82 ratings,"ï§5,900","60,467",1849 Wine Company,"Cabernet Sauvignon, Merlot, Zinfandel, Petite Sirah",United States / California / North Coast / Napa County / Napa Valley,Californian Red Blend,15.5,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry']",//images.vivino.com/thumbs/qpc8H75_TGq8UNkOdUC6aA_pb_x600.png,https://www.vivino.com//JP/en/eighteen-fortynine-wine-company-red/w/5605963?year=2017&price_id=27755365,100.0,62.34976470588236,18.743411764705883,70.31011764705882,0.0
1255,Barolo,2017,Red wine,Nebbiolo,4.2,85 ratings,"ï§6,050","62,004",Fratelli Revello,100% Nebbiolo,Italy / Piemonte / Barolo,Italian Barolo,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/gTiskLuIQk-zjqftLwmREw_pb_x600.png,https://www.vivino.com//JP/en/azienda-agrituristica-flli-revello-barolo/w/15244?year=2017&price_id=27743181,73.5464705882353,92.04082352941175,1.3404352941176472,98.26776470588236,0.0
1256,Vino Nobile di Montepulciano Riserva,2015,Red wine,Sangiovese,4.2,83 ratings,"ï§9,020","92,443",Contucci,100% Sangiovese,Italy / Toscana / Vino Nobile di Montepulciano,Italian Vino Nobile Di Montepulciano,13.5,Contains sulfites,"['Beef', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/WPcjMFjCTZmSkFH0XMznDQ_pb_x600.png,https://www.vivino.com//JP/en/contucci-vino-nobile-di-montepulciano-riserva/w/18188?year=2015&price_id=26207706,66.96035294117647,65.4404705882353,5.319105882352941,75.57952941176471,0.0
1257,The Hermit Pinot Noir,2015,Red wine,Pinot Noir,4.2,84 ratings,"ï§8,250","84,551",Francis Tannahill,100% Pinot Noir,United States / Oregon / Willamette Valley / Dundee Hills,Oregon Pinot Noir,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/7GkgvYt2TUaWC3-T_gqDdQ_pb_x600.png,https://www.vivino.com//JP/en/francis-tannahill-wine-company-the-hermit-pinot-noir/w/1255586?year=2015&price_id=26506033,36.07611764705882,21.929764705882352,2.8130823529411764,75.22517647058824,0.0
1258,Spadefoot Toad Syrah,2013,Red wine,Shiraz/Syrah,4.2,84 ratings,"ï§7,150","73,278",Summerhill Pyramid,Shiraz/Syrah,Canada / British Columbia / Okanagan Valley,Canadian Syrah,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/HPODX1jxQb28EU10uA9Qog_pb_x600.png,https://www.vivino.com//JP/en/summerhill-pyramid-winery-spadefoot-toad-syrah/w/2524249?year=2013&price_id=26210408,78.10941176470588,68.72435294117648,9.61795294117647,65.02717647058823,0.0
1259,Scipio,2015,Red wine,Cabernet Franc,4.2,85 ratings,"ï§19,800","202,923",Tenuta dei Sette Cieli,100% Cabernet Franc,Italy / Toscana,Tuscan Red,15.0,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/-XXDJf4_Sx6Y77lZ1IMtKw_pb_x600.png,https://www.vivino.com//JP/en/tenuta-dei-sette-cieli-scipio/w/1740240?year=2015&price_id=26252160,62.25952941176471,51.75070588235295,7.210670588235294,48.54929411764706,0.0
1260,Praepositus Kerner,2020,White wine,Kerner,4.2,87 ratings,"ï§4,884","50,054",Abbazia di Novacella (Stiftskellerei Neustift),100% Kerner,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy White,14.0,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/xl2UBZzJQv2lYWApNxlV3Q_pb_x600.png,https://www.vivino.com//JP/en/abbazia-di-novacella-stiftskellerei-neustift-praepositus-kerner/w/1216931?year=2020&price_id=29256654,74.20717647058824,54.36922352941176,28.711411764705883,64.78870588235294,0.0
1261,Les Grands Teppes Vieilles Vignes,2013,White wine,Chardonnay,4.2,85 ratings,"ï§23,100","236,743",Jean Franï§_is Ganevat,Chardonnay,France / Jura / Cï§_es du Jura,Jura White,13.5,Contains sulfites,"['Poultry', 'Mushrooms', 'Mild and soft cheese']",//images.vivino.com/thumbs/k613uWwkREC8wPyMEcG_JA_pb_x600.png,https://www.vivino.com//JP/en/jean-francois-ganevat-les-grands-teppes-vieilles-vignes/w/2197978?year=2013&price_id=29028372,37.72764705882353,54.36922352941176,12.398941176470588,100.0,0.0
1262,Volnay 1er Cru 'Santenots',2017,Red wine,Pinot Noir,4.2,86 ratings,"ï§25,960","266,054",Franï§_is Mikulski,100% Pinot Noir,France / Bourgogne / Cï§_e de Beaune / Volnay / Volnay Premier Cru / Volnay 1er Cru 'Santenots',Burgundy Cï§_e de Beaune Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/ytY4qZkvQlKtmwrJ8DrN-A_pb_x600.png,https://www.vivino.com//JP/en/francois-mikulski-volnay-1er-cru-santenots/w/2440886?year=2017&price_id=27848651,40.868,27.99576470588235,10.33469411764706,73.19435294117648,0.0
